Date,Open,High,Low,Close,Adj_Close,Volume,SMA_Open,SMA_High,SMA_Low,SMA_Close,SMA_Adj_Close,SMA_Volume
2021-01-04,1995.099976,1998.900024,1968.0,1990.849976,1984.466064,1.1312992E7,1980.8549927000004,1998.2450072,1948.9250122,1976.7600097999998,1970.4213133999997,1.00465617E7
2021-01-05,1969.0,1983.599976,1956.0,1966.099976,1959.79541,1.1132803E7,1982.3549927,1997.6450072,1949.2250121999998,1976.6900025,1970.3515258000002,1.03256394E7
2021-01-06,1965.900024,1966.0,1905.150024,1914.25,1908.111694,2.141427E7,1978.2549927,1993.8050047999998,1959.3000121999999,1979.3300049999998,1972.9830565,9402065.2
2021-01-07,1920.5,1945.0,1905.150024,1911.150024,1905.021729,1.4918406E7,1979.9449951000001,1994.5150024,1960.9700194999998,1977.0850099,1970.7452513,1.02448316E7
2021-01-08,1918.0,1938.400024,1912.099976,1933.699951,1927.499268,1.2709792E7,1978.9949950999999,1993.8700073000005,1959.4200194999999,1973.8150146999997,1967.4857421000002,1.08366824E7
2021-01-11,1938.800049,1938.800049,1892.5,1897.25,1891.16626,1.5371556E7,1976.0949950999998,1987.8300048,1956.0400147,1967.7700074,1961.4601073999997,1.11488039E7
2021-01-12,1903.0,1960.0,1899.900024,1957.050049,1950.774536,1.8996047E7,1969.3050048999999,1979.9100097000003,1945.7600098000003,1957.1650025,1950.8891112999997,1.18911876E7
2021-01-13,1963.550049,1974.949951,1918.449951,1938.800049,1932.58313,1.2284876E7,1958.7050048999997,1974.6800047999998,1937.4950073000005,1953.8650025,1947.5996948,1.29318516E7
2021-01-14,1945.0,1966.900024,1939.050049,1960.599976,1954.31311,9946818.0,1955.5350098,1971.4550048,1931.7849975000001,1948.1950074000001,1941.9478881999999,1.3143026E7
2021-01-15,1960.599976,1973.800049,1920.050049,1937.449951,1931.237305,9503790.0,1950.6850098,1966.9550048,1927.8300048,1945.7250001,1939.4858032,1.32709562E7
2021-01-18,1949.099976,1997.0,1923.349976,1983.949951,1977.588257,1.6198856E7,1947.9450074000003,1964.6350097,1921.6350097000002,1940.7199952000003,1934.4968505999998,1.3759135E7
2021-01-19,1994.650024,2031.0,1994.650024,2016.400024,2009.934204,1.4771048E7,1943.3450074,1964.4450073000003,1917.1700073,1940.0299927000003,1933.8090699,1.42477214E7
2021-01-20,2021.400024,2058.0,2001.400024,2054.699951,2048.111328,1.4271669E7,1945.9100098,1969.1850097000001,1921.0350096999998,1945.0599974999998,1938.8229493,1.46115459E7
2021-01-21,2082.0,2120.0,2075.0,2099.399902,2092.667969,1.8038987E7,1951.4600097999999,1978.3850097,1930.6600096999998,1959.1049925999996,1952.8229127000002,1.38972858E7
2021-01-22,2111.0,2115.350098,2035.150024,2049.600098,2043.027832,1.4090818E7,1967.6100098,1995.8850097,1947.6450073000003,1977.9299803999997,1971.5875367,1.42093439E7
2021-01-25,2034.949951,2034.949951,1932.0,1941.0,1934.776001,2.501657E7,1986.9100098,2013.5800170999998,1959.9500121,1989.5199951000002,1983.1403931,1.43474465E7
2021-01-27,1925.0,1925.0,1888.0,1895.0,1888.923462,1.9553809E7,1996.525,2023.1950073,1963.9000120999997,1993.8949951000002,1987.5013672,1.53119479E7
2021-01-28,1880.150024,1923.300049,1870.0,1876.550049,1870.532715,1.5722291E7,1998.7250000000004,2019.6950072999996,1962.7100096999998,1987.6899902000005,1981.3162598,1.53677241E7
2021-01-29,1894.300049,1913.099976,1830.0,1841.949951,1836.043579,2.0173258E7,1990.3849975,2014.5300171,1957.8650146000004,1981.4649902,1975.1112182999998,1.57114656E7
2021-02-01,1859.400024,1905.0,1848.0,1895.300049,1889.222534,1.5774504E7,1985.3150024000001,2009.1500123,1946.9600097000002,1969.5999877,1963.2842652,1.67341096E7
2021-02-02,1914.25,1940.0,1854.949951,1925.800049,1919.624756,1.9138414E7,1975.1950072000004,2002.2700074,1939.7550048,1965.3849975,1959.0827881,1.7361181E7
2021-02-03,1928.300049,1952.0,1900.0,1930.650024,1924.459229,1.3984228E7,1971.7100096,1996.5700074000001,1932.9150022999997,1959.5700072999996,1953.2864380000003,1.76551368E7
2021-02-04,1924.0,1940.0,1905.0,1924.300049,1918.129517,1.1826848E7,1965.0750121,1988.6700074,1923.4499999,1950.9950073,1944.7389405000001,1.75764548E7
2021-02-05,1930.050049,1944.650024,1920.0,1923.75,1917.581299,9344470.0,1955.3350097000002,1976.8700074,1913.8099975,1937.9550170999998,1931.7407594000003,1.73319727E7
2021-02-08,1933.050049,1969.0,1929.050049,1951.449951,1945.192383,9776136.0,1940.1400146,1959.3350097999999,1898.3099975,1920.3900268999998,1914.2320924,1.6462521E7
2021-02-09,1961.949951,1989.599976,1952.300049,1956.150024,1949.877441,9047308.0,1922.3450195,1944.6999999999996,1887.7,1910.5750121999997,1904.4485474999997,1.60310528E7
2021-02-10,1953.75,1984.75,1927.300049,1974.300049,1967.969238,9799560.0,1915.0450194999999,1940.1650025,1889.7300048999998,1912.0900146,1905.9586915,1.44341266E7
2021-02-11,1980.0,2064.199951,1972.25,2055.699951,2049.108154,1.963187E7,1917.9200194999999,1946.1400025000003,1893.6600098000004,1920.0200195000002,1913.8632690999998,1.34587017E7
2021-02-12,2055.5,2078.0,2015.400024,2041.599976,2035.053345,1.4074374E7,1927.9050171,1960.2299927000004,1903.8850098000003,1937.9350097,1931.720813,1.38496596E7
2021-02-15,2048.050049,2061.300049,2025.0,2032.599976,2026.082275,7287590.0,1944.0250121999998,1976.7199951000002,1922.4250121999999,1957.9000122000002,1951.6217895999998,1.32397712E7
2021-02-16,2039.75,2079.399902,2035.0,2059.5,2052.895996,9886093.0,1962.8900147,1992.35,1940.1250121999997,1971.6300049000001,1965.3077637,1.23910798E7
2021-02-17,2060.0,2095.949951,2050.600098,2083.25,2076.569824,1.0957388E7,1975.4400147000001,2006.2899902000001,1958.1300170999998,1985.0,1978.6348877,1.14658477E7
2021-02-18,2085.0,2108.399902,2059.100098,2067.699951,2061.06958,8605531.0,1988.6100098,2020.6849852999999,1973.1900268999998,2000.2599976000001,1993.8459472000002,1.11631637E7
2021-02-19,2057.0,2104.949951,2053.300049,2080.300049,2073.629395,1.0800704E7,2004.7100098000003,2037.5249755,1988.6000367000001,2014.5999877999998,2008.1399535,1.0841032E7
2021-02-22,2080.0,2089.899902,1994.949951,2008.099976,2001.660767,1.0985697E7,2017.4050049000002,2053.5549682,2001.9300416,2030.2549926999995,2023.7447631000002,1.09866554E7
2021-02-23,2048.0,2052.899902,2013.599976,2023.449951,2016.961548,1.1834752E7,2032.0999999999997,2065.6449584,2008.5200318000002,2035.9199952,2029.3916015000002,1.11076115E7
2021-02-24,2030.0,2065.25,2026.150024,2061.0,2054.391113,4987735.0,2040.7050048999997,2071.9749509999997,2014.6500245,2042.6499878999998,2036.1000122000005,1.13863559E7
2021-02-25,2076.0,2152.0,2073.0,2144.350098,2137.474121,1.6085897E7,2048.3300049,2080.0249510000003,2024.5350219999996,2051.3199830000003,2044.7421997000001,1.09051734E7
2021-02-26,2117.0,2133.899902,2070.699951,2085.800049,2079.111816,1.7297575E7,2057.9300049000003,2088.8049559,2034.6100219999996,2060.1849977,2053.5787964,1.05505761E7
2021-03-01,2110.199951,2112.0,2062.5,2101.699951,2094.960693,8159670.0,2064.0800049,2094.3949461,2040.1400147,2064.6050050000003,2057.9846435,1.08728962E7
2021-03-02,2122.0,2130.0,2089.100098,2106.0,2099.246826,7915073.0,2070.2949951,2099.4649412000003,2043.8900147,2071.5150025,2064.8724853,1.09601042E7
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,1.4733134E7,2078.5199951000004,2104.5249510000003,2049.3000245,2076.1650025,2069.5075682999995,1.07630022E7
2021-03-04,2180.0,2189.949951,2157.699951,2175.850098,2168.873047,9892597.0,2084.625,2116.9199461,2054.9600098,2088.0500122999997,2081.3544677,1.11405768E7
2021-03-05,2156.0,2211.949951,2153.050049,2178.699951,2171.713623,1.177363E7,2094.125,2125.074951,2064.8199951,2098.8650270000003,2092.1348144000003,1.12692834E7
2021-03-08,2168.5,2231.899902,2168.0,2191.100098,2184.073975,9002404.0,2104.025,2135.7749510000003,2074.7949951,2108.7050172,2101.9432372,1.1366576E7
2021-03-09,2200.0,2213.800049,2146.600098,2191.050049,2184.02417,6993792.0,2112.875,2149.974951,2092.1,2127.0050294,2120.184558,1.11682467E7
2021-03-10,2207.0,2215.100098,2170.25,2181.949951,2174.953369,5316182.0,2128.075,2166.0649657000004,2105.4000121999998,2143.7650392,2136.8908202000002,1.06841507E7
2021-03-12,2195.0,2206.399902,2123.899902,2137.600098,2130.745605,7783173.0,2145.775,2181.0499755,2119.8100098,2155.8600343,2148.9470458,1.07169954E7
2021-03-15,2140.050049,2148.899902,2080.5,2108.899902,2102.137451,7706170.0,2157.6749999999997,2186.4899657,2124.9,2155.1850342999996,2148.2741942000002,9886723.0
2021-03-16,2114.0,2126.0,2095.5,2100.600098,2093.864258,6402757.0,2159.9800048999996,2187.9899657,2125.8800048999997,2157.4950196,2150.5767576999997,8927582.5
2021-03-17,2098.050049,2103.0,2035.099976,2055.350098,2048.759277,8865521.0,2160.3600097999997,2189.3899657,2129.1800049,2157.3850343,2150.4671141999997,8751891.2
2021-03-18,2072.899902,2084.800049,2001.0,2009.099976,2002.657593,9528809.0,2157.9650147,2186.6899657,2123.7799926999996,2152.3200441,2145.4183593000002,8846936.0
2021-03-19,1991.0,2095.850098,1982.800049,2082.0,2075.32373,1.9284892E7,2153.15,2173.1799803999993,2113.1599975999998,2133.0200318999996,2126.1802368,8326503.5
2021-03-22,2071.0,2074.0,2033.199951,2062.399902,2055.786621,8571196.0,2134.25,2163.7699951000004,2095.6700074,2123.6350221,2116.8253051,9265733.0
2021-03-23,2061.949951,2109.699951,2056.0,2087.5,2080.806152,8039865.0,2125.75,2149.9750000000004,2083.6849976,2112.0050172,2105.2326049,8945489.6
2021-03-24,2079.75,2079.75,2040.400024,2047.300049,2040.735107,7763726.0,2115.0949951,2137.7550049,2072.4849975999996,2101.6450074,2094.9058226,8849235.7
2021-03-25,2054.0,2054.0,1985.0,1991.449951,1985.064087,1.0153757E7,2103.0699950999997,2124.35,2061.8649902,2087.2700073999995,2080.5769163,8926229.1
2021-03-26,2012.0,2013.699951,1973.699951,1994.650024,1988.253906,9313160.0,2087.7699951,2108.2399902000006,2043.3399902,2068.2200074,2061.5879881,9409986.6
2021-03-30,2008.0,2048.899902,1991.550049,2029.300049,2022.792847,9433842.0,2069.4699951000002,2088.9699951,2028.3199951,2053.925,2047.3388181999999,9562985.3
2021-03-31,2018.0,2049.899902,1999.0,2003.099976,1996.676758,7499740.0,2056.2649902000003,2078.9699951000002,2019.425,2045.9650147,2039.4043578,9735752.5
2021-04-01,2018.0,2030.0,2003.150024,2021.849976,2015.366699,5410307.0,2046.6649902000001,2071.3599853000005,2009.7750000000003,2036.2150024999999,2029.6856078,9845450.8
2021-04-05,2024.949951,2025.0,1962.099976,1992.599976,1986.210449,6864856.0,2038.6599853000002,2064.0599853,2006.5800048,2032.8649903,2026.3463499999998,9499929.4
2021-04-06,2004.0,2004.949951,1969.0,1984.300049,1977.937134,6465241.0,2033.8649902000002,2058.0799804,2002.6900024000001,2031.2149903000002,2024.7016356,9233534.1
2021-04-07,2000.0,2046.900024,1993.300049,2002.849976,1996.427612,1.1198918E7,2035.1649902000001,2048.9899657,2001.3099975,2021.4449952,2014.962976,7951569.0
2021-04-08,2011.0,2022.0,1993.0,2005.349976,1998.919556,7092878.0,2028.0649902,2046.2799681000001,1997.3200073,2015.4900026,2009.0270751000003,8214341.2
2021-04-09,1998.449951,2006.349976,1980.0,1982.050049,1975.694336,6478482.0,2022.9699951000002,2037.5099730000002,1991.0200072999996,2007.2750002,2000.8384154999999,8119642.5
2021-04-12,1959.0,1961.400024,1900.25,1911.150024,1905.021729,9646031.0,2014.8399902,2030.1699706,1984.9800048999998,2000.7500001999997,1994.3343384,7991118.1
2021-04-13,1924.0,1940.599976,1917.849976,1931.800049,1925.605469,8958261.0,2005.3399902,2020.9099730000003,1976.5050048999997,1992.7200074999996,1986.3301026000001,7940345.5
2021-04-15,1926.300049,1961.0,1913.0,1944.300049,1938.06543,9102492.0,1996.5399902000001,2013.5999755,1970.9200074,1986.43501,1980.0652589000001,7904855.6
2021-04-16,1936.599976,1949.900024,1926.449951,1932.099976,1925.904541,7225679.0,1988.3699951000003,2004.8099853000003,1963.0650025,1977.93501,1971.5925172000002,7871720.6
2021-04-19,1904.0,1916.400024,1890.0,1901.699951,1895.601929,8527967.0,1980.2299927,1994.8099975,1955.8099975999999,1970.83501,1964.5152954999999,7844314.5
2021-04-20,1910.5,1919.0,1890.449951,1901.150024,1895.053833,7939490.0,1968.8299926999996,1983.4499999,1944.4949952,1958.8200075,1952.5388185,8156080.5
2021-04-22,1892.25,1914.449951,1876.699951,1906.400024,1900.286987,6687573.0,1957.3849975999997,1972.8499999,1937.3299927,1949.6750123000002,1943.4231569000003,8263543.9
2021-04-23,1906.0,1918.900024,1895.349976,1904.349976,1898.243408,5459016.0,1946.2099975999997,1963.7999998999996,1928.0999877999998,1941.8850097999998,1935.6581422,8285777.1
2021-04-26,1920.0,1962.0,1911.5,1937.849976,1931.635986,9620785.0,1936.8099975999999,1950.9999999,1918.3049805000003,1932.0350098000004,1925.8397218000002,7711786.9
2021-04-27,1940.0,1997.199951,1938.25,1988.650024,1982.273193,9226547.0,1927.7099975999997,1944.9999999,1910.1549805000002,1925.2850098,1919.1113647999998,7964577.6
2021-04-28,1997.849976,2008.0,1980.150024,1997.300049,1990.895508,7902002.0,1921.8650025,1944.0849974,1905.9799805000002,1925.9450073,1919.7692505,8239384.1
2021-04-29,2022.900024,2044.5,2007.300049,2024.050049,2017.559692,8035915.0,1925.7500001,1948.7449950000005,1913.9699829,1934.5600098000002,1928.3566284,8064981.2
2021-04-30,2008.5,2036.0,1987.550049,1994.5,1988.10437,9150974.0,1935.6400025000003,1959.1349974,1922.9149902000001,1943.7850098000004,1937.5520507,7972746.6
2021-05-03,1966.0,1979.0,1943.099976,1959.050049,1952.768188,1.0909942E7,1943.8599976,1966.6349974,1930.3699950999999,1948.8050049,1942.5559447,7977594.8
2021-05-04,1950.0,1967.800049,1911.0,1916.599976,1910.454224,1.0083693E7,1946.8,1969.5449949999997,1932.0349976000002,1951.5000121999997,1945.2423094,8346021.1
2021-05-05,1923.349976,1938.5,1908.050049,1920.099976,1913.942993,5719649.0,1951.4,1974.6849975,1934.1349975999997,1952.9900146999996,1946.7275389000001,8501593.7
2021-05-06,1921.849976,1935.0,1906.599976,1931.0,1924.807983,6749281.0,1952.6849975999999,1976.6349974999998,1935.8950074,1954.8850099,1948.6164548999998,8279609.6
2021-05-07,1937.75,1955.650024,1926.0,1931.75,1925.555664,5671163.0,1955.6449951999998,1978.6900024,1938.8850099,1957.3450075,1951.0685545000001,8285780.4
2021-05-10,1939.0,1946.800049,1920.949951,1926.199951,1920.023438,6433879.0,1958.8199952,1982.3650023999999,1941.9500122999998,1960.0850099,1953.7997801000001,8306995.1
2021-05-11,1915.0,1938.550049,1910.0,1933.150024,1926.951172,6220217.0,1960.7199951999999,1980.8450072999997,1942.8950073999997,1958.9200073999996,1952.6385253,7988304.5
2021-05-12,1930.099976,1932.900024,1907.0,1913.150024,1907.015259,6081627.0,1958.2199951999999,1974.9800171,1940.0700073999997,1953.3700074,1947.1063232000001,7687671.5
2021-05-14,1928.050049,1942.0,1906.0,1937.300049,1931.087891,6134079.0,1951.4449952,1967.4700194999998,1932.7550050000002,1944.9550049000002,1938.7182982999998,7505634.0
2021-05-17,1937.300049,1963.449951,1930.400024,1960.349976,1954.063843,5479424.0,1941.9599976999998,1957.2200194999998,1922.6250001,1936.2800049000002,1930.0711182,7315450.4
2021-05-18,1981.0,2002.599976,1972.5,1987.949951,1981.575317,5567958.0,1934.8400026,1949.9650146,1916.9099976000002,1932.8650025000002,1926.6670655000003,6948295.4
2021-05-19,1980.0,2016.449951,1972.0,1997.050049,1990.64624,7530294.0,1936.3400026,1952.3250122000002,1919.85,1935.7549927000005,1929.5477784,6414097.0
2021-05-20,1997.900024,2010.900024,1981.0,1985.400024,1979.033569,5271497.0,1939.3400026,1957.1900024000001,1925.9500000000003,1943.8000000000004,1937.56698,6158757.1
2021-05-21,1992.0,2009.599976,1986.0,2002.550049,1996.128662,4977555.0,1946.7950074,1964.4300048,1933.2449951000003,1950.3300048,1944.0760375999998,6113941.9
2021-05-24,2008.0,2009.800049,1982.0,1985.650024,1979.282837,3946636.0,1953.8100098,1971.8900024,1941.1849975,1957.4850096999999,1951.2081054999999,5936769.3
2021-05-25,1996.400024,1997.0,1960.0,1963.150024,1956.85498,6821015.0,1960.8350097999999,1977.3050049,1946.7849975000001,1962.8750120999998,1956.5808227999999,5764316.6
2021-05-26,1975.0,1979.5,1965.300049,1970.050049,1963.73291,3452113.0,1966.5750122000002,1982.325,1950.6900024000001,1966.5700193999996,1960.263977,5803030.2
2021-05-27,1970.300049,1993.0,1962.25,1976.099976,1969.763428,1.23771E7,1972.5750122000002,1986.4199950999998,1956.2200073,1970.2600219,1963.9421508,5526219.8
2021-05-28,1990.0,2105.0,1990.0,2094.800049,2088.082764,2.6060864E7,1976.5950195,1992.4299927,1961.7450073,1976.5550171000002,1970.2169676999997,6155767.1
2021-05-31,2102.0,2191.699951,2085.050049,2160.300049,2153.372803,2.7285782E7,1982.7900146000004,2008.7299927,1970.1450072999996,1992.3050171000002,1985.916455,8148445.6
2021-06-01,2166.0,2202.0,2146.5,2168.899902,2161.945068,1.2928379E7,1999.2600097000002,2031.5549927,1985.6100098,2012.3000244,2005.847351,1.03290814E7
2021-06-02,2157.0,2209.5,2157.0,2201.25,2194.191406,1.1366816E7,2017.7600097,2051.4949951,2003.0100097999998,2030.3950195000002,2023.8843261000002,1.10651235E7
2021-06-03,2221.0,2250.0,2196.100098,2209.649902,2202.564453,1.1064116E7,2035.4600096999998,2070.8,2021.5100097999998,2050.8150146,2044.2388426999999,1.14487757E7
2021-06-04,2214.800049,2216.449951,2184.25,2190.5,2183.47583,6677278.0,2057.7700073,2094.7099976000004,2043.0200195999998,2073.2400024,2066.5919311000002,1.20280376E7
2021-06-07,2202.0,2242.0,2185.0,2227.399902,2220.257568,7539326.0,2080.0500122,2115.3949951000004,2062.8450196,2092.0349975,2085.3266479000004,1.21980099E7
2021-06-08,2226.600098,2227.149902,2198.149902,2214.600098,2207.498779,4464889.0,2099.4500122,2138.6149902,2083.1450196,2116.2099853,2109.424121,1.25572789E7
2021-06-09,2219.0,2221.0,2157.949951,2175.0,2168.025635,5265326.0,2122.4700196000003,2161.6299804,2106.9600098,2141.3549927000004,2134.4885009,1.23216663E7
2021-06-10,2193.399902,2230.0,2177.550049,2183.0,2176.0,6532832.0,2146.8700196,2185.7799803999997,2126.225,2161.8499878000007,2154.9177733999995,1.25029876E7
2021-06-11,2182.899902,2228.0,2180.100098,2213.149902,2213.149902,6351520.0,2169.1800049,2209.4799804,2147.7550049,2182.5399902000004,2175.5414306,1.19185608E7
2021-06-14,2215.0,2258.25,2195.050049,2244.899902,2244.899902,9383416.0,2188.4699951000002,2221.7799803999997,2166.7650147,2194.3749755000003,2188.0481443999997,9947626.4
2021-06-15,2261.0,2274.899902,2240.300049,2250.0,2250.0,7002898.0,2199.7699951000004,2228.4349853,2177.7650147,2202.8349608000003,2197.2008542999997,8157389.8
2021-06-16,2244.899902,2247.050049,2205.850098,2211.600098,2211.600098,4982975.0,2209.2699951000004,2235.7249755000003,2187.1450195999996,2210.9449706000005,2206.0063474999997,7564841.7
2021-06-17,2200.0,2235.0,2179.899902,2215.649902,2215.649902,7266765.0,2218.0599853,2239.4799804,2192.0300294,2211.9799804000004,2207.7472167,6926457.6
2021-06-18,2225.5,2235.0,2184.350098,2225.649902,2225.649902,1.3553801E7,2215.9599853000004,2237.9799804,2190.4100098,2212.5799804000003,2209.0557616,6546722.5
2021-06-21,2203.5,2247.5,2200.149902,2237.25,2237.25,5624044.0,2217.0299804,2239.8349853,2190.4200196,2216.0949706,2213.273168800001,7234374.8
2021-06-22,2254.0,2261.0,2219.350098,2225.75,2225.75,5940386.0,2217.1799804,2240.3849853,2191.9350098,2217.0799804000003,2214.9724120000005,7042846.6
2021-06-23,2250.0,2250.600098,2201.699951,2205.350098,2205.350098,7685796.0,2219.9199706000004,2243.7699951,2194.0550293999995,2218.1949706000005,2216.7975341000006,7190396.3
2021-06-24,2206.850098,2214.600098,2140.0,2153.5,2153.5,4.2209687E7,2223.0199706000003,2246.7300048999996,2198.4300293999995,2221.2299804000004,2220.5299804,7432443.3
2021-06-25,2153.5,2153.5,2081.100098,2104.449951,2104.449951,2.5546334E7,2224.3649902,2245.1900147,2194.6750245000003,2218.2799804,2218.2799804,1.10001288E7
2021-06-28,2122.0,2126.5,2081.0,2086.0,2086.0,9357852.0,2221.425,2237.7400147,2184.7750245,2207.4099853000002,2207.4099853000002,1.29196102E7
2021-06-29,2089.5,2109.0,2084.100098,2087.800049,2087.800049,1.2526981E7,2212.125,2224.5650147,2173.3700196,2191.5199951000004,2191.5199951000004,1.29170538E7
2021-06-30,2096.25,2122.649902,2091.050049,2110.649902,2110.649902,9120556.0,2194.975,2207.9750245,2157.7500245,2175.3,2175.3,1.34694621E7
2021-07-01,2118.0,2123.149902,2095.0,2097.949951,2097.949951,5784627.0,2180.1100097999997,2195.5350098,2146.2700196,2165.2049804000003,2165.2049804000003,1.38832202E7
2021-07-02,2097.0,2132.899902,2092.949951,2129.050049,2129.050049,6500973.0,2171.9100098,2184.35,2137.7800294,2153.4349853,2153.4349853,1.37350064E7
2021-07-05,2136.449951,2153.550049,2131.5,2150.199951,2150.199951,5400604.0,2159.0600098,2174.1399902,2128.6400146999995,2143.775,2143.775,1.30297236E7
2021-07-06,2144.949951,2148.899902,2120.199951,2124.800049,2124.800049,4646312.0,2152.3550049,2164.7449951,2121.7750244999997,2135.0699950999997,2135.0699950999997,1.30073796E7
